Code armoire	Code Support	Date pose support	Forme support	Nature support	Code foyer	Date Pose Foyer	Marque Luminaire	Libellé Réf Luminaire	Puissance foyer (Watt)	Secteur foyer	Code Lampe	Type Lampe	Référence	Puissance	IRC	Type	Douille	Date pose lampe	Nom Régime	Latitude	Longitude
1721-	46300013	39974	CYLINDRO-CONIQUE	ACIER GALVANISE	46300013	39937	ECLATEC	PALEO 441	175	SECTEUR 5	46300013	SHP	TUBE	0150W	IR25	T22	E40	39937	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40)	45.16965866	5.735636334
1538-	53850005	27089		ACIER GALVANISE	53850005	27089	THORN	CA50	145	SECTEUR 6	53850005	BF	OVOIDE	125W	IR60	T42	E27		NOCTURNE	45.16567138	5.73237199
1538-	53850006	35015		ACIER THERMOLAQUE	53850006	35015	THORN	CA500	145	SECTEUR 6	53850006	BF	OVOIDE	125W	IR60	T42	E27	41225.62116	NOCTURNE	45.16579884	5.732401574
1538-	53850007	27089		ACIER GALVANISE	53850007	27089	THORN	CA50	145	SECTEUR 6	53850007	BF	OVOIDE	125W	IR60	T42	E27		NOCTURNE	45.1658295	5.732571916
1721-	32250009	24869		ACIER GALVANISE	32250009	39926	ECLATEC	PALEO 441	175	SECTEUR 5	32250009	SHP	TUBE	0150W	IR25	T22	E40	39926	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40)	45.16944762	5.734117872
1721-	46300014	24504	OCTO-CONIQUE	ACIER GALVANISE	46300014	39937	ECLATEC	PALEO 441	175	SECTEUR 5	46300014	SHP	TUBE	0150W	IR25	T22	E40	39937	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40)	45.16958057	5.735325479
1562-	3054P1562		CHASSIS EP	POLYESTER	30540014	29252	BBT	SPHERA	92	SECTEUR 6	30540014	BF	OVOIDE	080W	IR60	T42	E27	40241.44427	NOCTURNE	45.16161538	5.737416825
1562-	3054P1562		CHASSIS EP	POLYESTER	30540015	32967	PHILIPS	BOULE D:500	137	SECTEUR 6	30540015	BF	OVOIDE	125W	IR60	T42	E27	40241.44427	NOCTURNE	45.16156236	5.737494734
1562-	3054P1562		CHASSIS EP	POLYESTER	30540016	29252	BBT	SPHERA	92	SECTEUR 6	30540016	BF	OVOIDE	080W	IR60	T42	E27	40241.44427	NOCTURNE	45.16154677	5.737517651
1562-	3054P1562		CHASSIS EP	POLYESTER	30540017	29252	BBT	SPHERA	137	SECTEUR 6	30540017	BF	OVOIDE	125W	IR60	T42	E27	40241.44427	NOCTURNE	45.16149375	5.737595561
1562-	3054P1562		CHASSIS EP	POLYESTER	30540018	35355	COMATELEC	RADIAL 3	137	SECTEUR 6	30540018	BF	OVOIDE	125W	IR60	T42	E27	40589.62802	NOCTURNE	45.16147007	5.737631981
1562-	3054P1562		CHASSIS EP	POLYESTER	30540019	29252	BBT	SPHERA	137	SECTEUR 6	30540019	BF	OVOIDE	125W	IR60	T42	E27	40241.44427	NOCTURNE	45.16174895	5.737464557
1562-	3054P1562		CHASSIS EP	POLYESTER	30540020	29252	BBT	SPHERA	70	SECTEUR 6	30540020	Tube Fluo	FLUO	58W	IR85	T30	D26	40241.44427	NOCTURNE	45.16173398	5.737486556
1566-	5765C025		FACADE	POLYESTER	57650012	29495	THORN	CA40	145	SECTEUR 6	57650012	BF	OVOIDE	125W	IR60	T42	E27	40345.47488	NOCTURNE	45.15975669	5.734133168
1566-	5765C025		FACADE	POLYESTER	57650013	29495	ECLATEC	SA50 AV	145	SECTEUR 6	57650013	BF	OVOIDE	125W	IR60	T42	E27	40345.47488	NOCTURNE	45.15977567	5.73411209
1566-	5765C025		FACADE	POLYESTER	57650014	29495	ECLATEC	SA50 AV	145	SECTEUR 6	57650014	BF	OVOIDE	125W	IR60	T42	E27	40345.47488	NOCTURNE	45.15977537	5.734093082
1566-	5765C025		FACADE	POLYESTER	57650015	29495	ECLATEC	SA50 AV	145	SECTEUR 6	57650015	BF	OVOIDE	125W	IR60	T42	E27	40345.47488	NOCTURNE	45.15977442	5.734031535
1566-	5765C025		FACADE	POLYESTER	57650016	29495	ECLATEC	SA50 AV	145	SECTEUR 6	57650016	BF	OVOIDE	125W	IR60	T42	E27	40345.47488	NOCTURNE	45.15977414	5.734013229
1566-	5765C025		FACADE	POLYESTER	57650017	29495	ECLATEC	SA50 AV	145	SECTEUR 6	57650017	BF	OVOIDE	125W	IR60	T42	E27	40345.47488	NOCTURNE	45.15977293	5.73393521
1472-	42900013	31472		ACIER	4290M035	39391	DECAUX	ABRIS BUS	360	SECTEUR 4	4290M035	ABRIS	BUS						MOBILIER URBAIN EN CONDUITE	45.16949913	5.722479112
0524A-	38800075	38377	CYLINDRO-CONIQUE	ACIER GALVANISE	3880M040	38470	DECAUX	ABRIS BUS	360	SECTEUR 5	3880M040	ABRIS	BUS						MOBILIER URBAIN EN CONDUITE	45.17100353	5.739862064
0206-	45500022	31472		ACIER	45500022	31472	THORN	PILOTE T3	450	SECTEUR 4	45500022	SHP	TUBE	0400W	IR25	T22	E40	41318.64366	NOCTURNE	45.16136502	5.720213327
0206-	45500024	31472		ACIER	45500024	31472	THORN	PILOTE T3	450	SECTEUR 4	45500024	SHP	TUBE	0400W	IR25	T22	E40		NOCTURNE	45.16106123	5.720153167
0482-	6370C016		FACADE	POLYESTER	63700004	37609	COMATELEC	ONYX2	175	SECTEUR 3	63700004	SHP	TUBE	0150W	IR25	T22	E40	41179.43058	NOCTURNE	45.17923673	5.717515693
0483-	09400002	25538		BETON	09400002	25538	GIRARDIN	74GF19	145	SECTEUR 4	09400002	BF	OVOIDE	125W	IR60	T42	E27	40295.58413	NOCTURNE	45.18086206	5.739857521
0483-	37000003			ACIER	37000003	34429	ECLATEC	MIRO 80	120	SECTEUR 4	37000003	SHP	TUBE	0100W	IR25	T22	E40	40295.58413	NOCTURNE	45.1820592	5.737850673
0483-	55900001	25508		BETON	55900001	40794.50829	ECLATEC	PALEO 441	120	SECTEUR 4	55900001	SHP	TUBE	0100W	IR25	T22	E40	40794.50829	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40)	45.18180714	5.738886569
0502-	21250002	32423	OCTO-CONIQUE	ACIER GALVANISE	21250002	32423	THORN	PILOTE T2	175	SECTEUR 6	21250002	SHP	TUBE	0150W	IR25	T22	E40	39933.38969	NOCTURNE	45.15504882	5.733078089
1524-	54550021	40906.47301	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	54550021	40906.47301	COMATELEC	CALYPSO MIDI	90	SECTEUR 5	54550021	I.C.	TUBE	070W	IR83	T27	E27	40906.47301	NOCTURNE	45.17216449	5.736180236
1524-	54550022	40906.47301	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	54550022	40906.47301	COMATELEC	CALYPSO MIDI	90	SECTEUR 5	54550022	I.C.	TUBE	070W	IR83	T27	E27	40906.47301	NOCTURNE	45.17215436	5.735808916
1524-	54550023	40906.47301	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	54550023	40906.47301	COMATELEC	CALYPSO MIDI	90	SECTEUR 5	54550023	I.C.	TUBE	070W	IR83	T27	E27	40906.47301	NOCTURNE	45.17190588	5.735822033
1524-	54550024	41094.69591	OCTO-CONIQUE	ACIER THERMOLAQUE	54550024	41094.69591	COMATELEC	CALYPSO MIDI	90	SECTEUR 5	54550024	I.C.	TUBE	070W	IR83	T27	E27	41094.69591	NOCTURNE	45.17175426	5.735586696
1538-	53850014	27089		ACIER GALVANISE	53850014	27089	THORN	CA50	145	SECTEUR 6	53850014	BF	OVOIDE	125W	IR60	T42	E27		NOCTURNE	45.16592692	5.733045528
1538-	53850015	27089		ACIER GALVANISE	53850015	27089	THORN	CA50	145	SECTEUR 6	53850015	BF	OVOIDE	125W	IR60	T42	E27		NOCTURNE	45.16580943	5.732887318
1538-	53850016	35548		ACIER THERMOLAQUE	53850016	35548	COMATELEC	CALYPSO MIDI	145	SECTEUR 6	53850016	BF	OVOIDE	125W	IR60	T42	E27	38020	NOCTURNE	45.16570902	5.732757602
1538-	53850017	35010		ACIER THERMOLAQUE	53850017	35010	THORN	CA500	145	SECTEUR 6	53850017	BF	OVOIDE	125W	IR60	T42	E27	38020	NOCTURNE	45.16555452	5.73254708
1538-	53850018	27089		ACIER GALVANISE	53850018	27089	THORN	CA500	145	SECTEUR 6	53850018	BF	OVOIDE	125W	IR60	T42	E27	38020	NOCTURNE	45.1655593	5.73271017
1538-	53850019	27089		ACIER GALVANISE	53850019	27089	THORN	CA500	145	SECTEUR 6	53850019	BF	OVOIDE	125W	IR60	T42	E27	38020	NOCTURNE	45.16544012	5.732887542
1538-	53850029	27089		ACIER GALVANISE	53850029	27089	THORN	CA500	145	SECTEUR 6	53850029	BF	OVOIDE	125W	IR60	T42	E27	38020	NOCTURNE	45.16548149	5.73309923
1550-	6684P1550		CHASSIS EP	POLYESTER	66840013	28430	BBT	SPHERA	145	SECTEUR 6	66840013	BF	OVOIDE	125W	IR60	T42	E27	40298.44243	NOCTURNE	45.16118146	5.735726216
1550-	6684P1550		CHASSIS EP	POLYESTER	66840014	28430	BBT	SPHERA	145	SECTEUR 6	66840014	BF	OVOIDE	125W	IR60	T42	E27	40298.44243	NOCTURNE	45.16119327	5.735743592
1550-	6684P1550		CHASSIS EP	POLYESTER	66840015	28430	BBT	SPHERA	145	SECTEUR 6	66840015	BF	OVOIDE	125W	IR60	T42	E27	40298.44243	NOCTURNE	45.16115335	5.735888621
1562-	3054P1562		CHASSIS EP	POLYESTER	30540021	29252	BBT	SPHERA	70	SECTEUR 6	30540021	Tube Fluo	FLUO	58W	IR85	T30	D26	40541	NOCTURNE	45.16172145	5.737504968
1562-	3054P1562		CHASSIS EP	POLYESTER	30540022	35355	COMATELEC	RADIAL 3	70	SECTEUR 6	30540022	Tube Fluo	FLUO	58W	IR85	T30	D26	40241.44427	NOCTURNE	45.16156155	5.737740976
1562-	30540023	34893	CYLINDRIQUE	ACIER GALVANISE	30540023	29252	COMATELEC	CALYPSO MIDI	145	SECTEUR 6	30540023	BF	OVOIDE	125W	IR60	T42	E27	40241.44427	NOCTURNE	45.16165986	5.737944612
1562-	30540024	34893	CYLINDRIQUE	ACIER GALVANISE	30540024	29252	COMATELEC	CALYPSO MIDI	145	SECTEUR 6	30540024	BF	OVOIDE	125W	IR60	T42	E27	40842.5966	NOCTURNE	45.16173066	5.73804049
1562-	30540026	34893	CYLINDRIQUE	ACIER GALVANISE	30540026	29252	COMATELEC	CALYPSO MIDI	145	SECTEUR 6	30540026	BF	OVOIDE	125W	IR60	T42	E27	40241.44427	NOCTURNE	45.16159179	5.737946173
1562-	30540027	34893	CYLINDRIQUE	ACIER GALVANISE	30540027	29252	COMATELEC	CALYPSO MIDI	145	SECTEUR 6	30540027	BF	OVOIDE	125W	IR60	T42	E27	40842.5966	NOCTURNE	45.16166192	5.738040338
1562-	3054C031		FACADE	POLYESTER	30540038	29252	BBT	SPHERA	145	SECTEUR 6	30540038	BF	OVOIDE	125W	IR60	T42	E27	40990.37836	NOCTURNE	45.16217237	5.738061286
1558-	3457P1558		CHASSIS EP	POLYESTER	34570038	28581	BBT	SPHERA	145	SECTEUR 6	34570038	BF	OVOIDE	125W	IR60	T42	E27	40240.56983	NOCTURNE	45.1647155	5.739222629
1562-	3054C031		FACADE	POLYESTER	30540040	29252	BBT	SPHERA	145	SECTEUR 6	30540040	BF	OVOIDE	125W	IR60	T42	E27	40241.44427	NOCTURNE	45.16227792	5.738148752
1721-	46300008	25600	OCTO-CONIQUE	ACIER GALVANISE	4630008A	39937	ECLATEC	ELIPT 45	90	SECTEUR 5	4630008A	SHP	TUBE	0070W	IR25	T20	E27	40361.47374	NOCTURNE	45.17009996	5.73725764
1721-	46300009	25600	OCTO-CONIQUE	ACIER GALVANISE	4630009A	39937	ECLATEC	ELIPT 45	90	SECTEUR 5	4630009A	SHP	TUBE	0070W	IR25	T20	E27	40361.47374	NOCTURNE	45.17001657	5.736934796
1721-	46300010	25600	OCTO-CONIQUE	ACIER GALVANISE	4630010A	39937	ECLATEC	ELIPT 45	90	SECTEUR 5	4630010A	SHP	TUBE	0070W	IR25	T20	E27	40361.47374	NOCTURNE	45.16993666	5.736614691
1721-	46300011	39345	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	4630011A	39937	ECLATEC	ELIPT 45	90	SECTEUR 5	4630011A	SHP	TUBE	0070W	IR25	T20	E27	39937	NOCTURNE	45.16985171	5.736284184
1537-	0594P1537		CHASSIS EP	POLYESTER	05940001	40702.492	PHILIPS	DCP 300	90	SECTEUR 6	05940001	I.C.	TUBE	070W	IR83	T27	E27	40702.492	NOCTURNE	45.16646755	5.73328026
1526-	14250049	38113	OCTO-CONIQUE	ACIER THERMOLAQUE	14250049	39119	ECLATEC	ELIPT 45	122	SECTEUR 5	14250049	I.C.	TUBE	100W	IR83	T28	E40	39119	NOCTURNE	45.17109627	5.73445176
1526-	14250004	24869	OCTO-CONIQUE	ACIER THERMOLAQUE	1425004A	39119	ECLATEC	ELIPT 45	122	SECTEUR 5	1425004A	I.C.	TUBE	100W	IR83	T28	E40	39119	NOCTURNE	45.17174698	5.7348968
1526-	14250050	33469	OCTO-CONIQUE	ACIER THERMOLAQUE	14250050	39119	ECLATEC	ELIPT 45	122	SECTEUR 5	14250050	I.C.	TUBE	100W	IR83	T28	E40	39119	NOCTURNE	45.17097305	5.734455784
1524-	54550025	40906.47301	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	54550025	40906.47301	COMATELEC	CALYPSO MIDI	90	SECTEUR 5	54550025	I.C.	TUBE	070W	IR83	T27	E27	40906.47301	NOCTURNE	45.17196676	5.735479559
1524-	54550026	40162.35792	OCTO-CONIQUE	ACIER GALVANISE	54550026	35992	COMATELEC	CALYPSO MIDI	145	SECTEUR 5	54550026	BF	OVOIDE	125W	IR60	T42	E27	40351.4328	NOCTURNE	45.17252511	5.737826566
1526-	14250001	41094.69591	OCTO-CONIQUE	ACIER THERMOLAQUE	14250001	41094.69591	COMATELEC	CALYPSO MIDI	90	SECTEUR 5	14250001	I.C.	TUBE	070W	IR83	T27	E27	41094.69591	NOCTURNE	45.17198774	5.735313244
1526-	14250002	41094.69591	OCTO-CONIQUE	ACIER THERMOLAQUE	14250002	41094.69591	COMATELEC	CALYPSO MIDI	90	SECTEUR 5	14250002	I.C.	TUBE	070W	IR83	T27	E27	41094.69591	NOCTURNE	45.17183948	5.735385303
1526-	14250003	39119	OCTO-CONIQUE	ACIER THERMOLAQUE	14250003	39119	ECLATEC	ELIPT 45	122	SECTEUR 5	14250003	I.C.	TUBE	100W	IR83	T28	E40	39119	NOCTURNE	45.17178039	5.735148621
1526-	14250004	24869	OCTO-CONIQUE	ACIER THERMOLAQUE	14250004	39119	ECLATEC	ELIPT 45	122	SECTEUR 5	14250004	I.C.	TUBE	100W	IR83	T28	E40	40998.5738	NOCTURNE	45.17171969	5.734908409
1526-	14250005	24869	OCTO-CONIQUE	ACIER THERMOLAQUE	14250005	39119	ECLATEC	ELIPT 45	122	SECTEUR 5	14250005	I.C.	TUBE	100W	IR83	T28	E40	39119	NOCTURNE	45.17166003	5.734669404
1538-	20750026	27150		ACIER GALVANISE	20750026	27150	THORN	CA50	145	SECTEUR 6	20750026	BF	OVOIDE	125W	IR60	T42	E27		NOCTURNE	45.16396398	5.731932245
1550-	6684P1550		CHASSIS EP	POLYESTER	66840016	28430	BBT	SPHERA	145	SECTEUR 6	66840016	BF	OVOIDE	125W	IR60	T42	E27	40298.44243	NOCTURNE	45.16120533	5.735958991
1550-	6684P1550		CHASSIS EP	POLYESTER	66840017	28430	PHILIPS	BOULE D:500	94	SECTEUR 6	66840017	BF	OVOIDE	080W	IR60	T42	E27	40298.44243	NOCTURNE	45.16124108	5.736007359
1550-	6684P1550		CHASSIS EP	POLYESTER	66840018	28430	BBT	SPHERA	145	SECTEUR 6	66840018	BF	OVOIDE	125W	IR60	T42	E27	40298.44243	NOCTURNE	45.16129437	5.736079485
1550-	6684C012		FACADE	POLYESTER	66840019	28430	PHILIPS	BOULE D:500	94	SECTEUR 6	66840019	BF	OVOIDE	080W	IR60	T42	E27	40298.44243	NOCTURNE	45.16140029	5.73622286
1550-	6684C012		FACADE	POLYESTER	66840020	28430	PHILIPS	BOULE D:500	94	SECTEUR 6	66840020	BF	OVOIDE	080W	IR60	T42	E27	40298.44243	NOCTURNE	45.16145488	5.736296742
1550-	6684C012		FACADE	POLYESTER	66840021	28430	BBT	SPHERA	145	SECTEUR 6	66840021	BF	OVOIDE	125W	IR60	T42	E27	40298.44243	NOCTURNE	45.16148933	5.736343368
1550-	6684C012		FACADE	POLYESTER	66840022	28430	BBT	SPHERA	145	SECTEUR 6	66840022	BF	OVOIDE	125W	IR60	T42	E27	40298.44243	NOCTURNE	45.16152185	5.736387399
1550-	6684C012		FACADE	POLYESTER	66840025	35948	BEGA	6741	290	SECTEUR 6	66840025	SHP	OVOIDE	250W	IR25	T20	E40	40298.44243	NOCTURNE	45.16138137	5.736055314
1512-	24050013	40576.58235	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	2405013C	40576.58235	COMATELEC	NEOS 2	175	SECTEUR 6	2405013C	SHP	TUBE	0150W	IR25	T22	E40	40576.58235	NOCTURNE		
1512-	48530093	40576.58235	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	4853093B	40576.58235	ECLATEC	ELIPT 45	120	SECTEUR 6	4853093B	SHP	TUBE	0100W	IR25	T22	E40		NOCTURNE		
1562-	3054C031		FACADE	POLYESTER	30540041	29252	BBT	SPHERA	145	SECTEUR 6	30540041	BF	OVOIDE	125W	IR60	T42	E27	40241.44427	NOCTURNE	45.16226295	5.738170752
1562-	3054C031		FACADE	POLYESTER	30540045	29252	BBT	SPHERA	145	SECTEUR 6	30540045	BF	OVOIDE	125W	IR60	T42	E27	40241.44427	NOCTURNE	45.16221065	5.738064172
1562-	3054C031		FACADE	POLYESTER	30540046	29252	MAZDA-PROJELUX	CORMORAN	175	SECTEUR 6	30540046	SHP	TUBE	0150W	IR25	T22	E40	40241.44427	NOCTURNE	45.16219667	5.737954243
1562-	3054C064		FACADE	POLYESTER	30540061	35150	COMATELEC	CALYPSO MAXI	290	SECTEUR 6	30540061-02	BF	OVOIDE	125W	IR60	T42	E27	40241.44427	NOCTURNE	45.16237933	5.738870756
1562-	3054C064		FACADE	POLYESTER	30540061	35150	COMATELEC	CALYPSO MAXI	290	SECTEUR 6	30540061-01	BF	OVOIDE	125W	IR60	T42	E27	40241.44427	NOCTURNE	45.16237933	5.738870756
1562-	3054C064		FACADE	POLYESTER	30540062	35150	COMATELEC	CALYPSO MAXI	290	SECTEUR 6	30540062-02	BF	OVOIDE	125W	IR60	T42	E27	40241.44427	NOCTURNE	45.16245091	5.738963659
1562-	3054C064		FACADE	POLYESTER	30540062	35150	COMATELEC	CALYPSO MAXI	290	SECTEUR 6	30540062-01	BF	OVOIDE	125W	IR60	T42	E27	40241.44427	NOCTURNE	45.16245091	5.738963659
1562-	3054C064		FACADE	POLYESTER	30540063	35150	COMATELEC	CALYPSO MAXI	290	SECTEUR 6	30540063-02	BF	OVOIDE	125W	IR60	T42	E27	40241.44427	NOCTURNE	45.16252248	5.739056563
1562-	3054C064		FACADE	POLYESTER	30540063	35150	COMATELEC	CALYPSO MAXI	290	SECTEUR 6	30540063-01	BF	OVOIDE	125W	IR60	T42	E27	40241.44427	NOCTURNE	45.16252248	5.739056563
1562-	3054C064		FACADE	POLYESTER	30540064	35150	COMATELEC	CALYPSO MAXI	290	SECTEUR 6	30540064-01	BF	OVOIDE	125W	IR60	T42	E27	40241.44427	NOCTURNE	45.16249217	5.739129523
1526-	14250051	38113	OCTO-CONIQUE	ACIER THERMOLAQUE	14250051	39119	ECLATEC	ELIPT 45	122	SECTEUR 5	14250051	I.C.	TUBE	100W	IR83	T28	E40	39119	NOCTURNE	45.17086394	5.734460746
1526-	14250052	33469	OCTO-CONIQUE	ACIER THERMOLAQUE	14250052	39119	ECLATEC	ELIPT 45	122	SECTEUR 5	14250052	I.C.	TUBE	100W	IR83	T28	E40	39119	NOCTURNE	45.17068836	5.734466284
1538-	53850030	37138		ACIER THERMOLAQUE	53850030	37138	THORN	CA500	145	SECTEUR 6	53850030	BF	OVOIDE	125W	IR60	T42	E27	40800	NOCTURNE	45.16559642	5.733252326
1538-	53850031	37138		ACIER THERMOLAQUE	53850031	37138	THORN	CA500	145	SECTEUR 6	53850031	BF	OVOIDE	125W	IR60	T42	E27	40578.446	NOCTURNE	45.16569968	5.733389337
1538-	53850040	35548		ACIER THERMOLAQUE	53850040	35548	COMATELEC	CALYPSO MIDI	145	SECTEUR 6	53850040	BF	OVOIDE	125W	IR60	T42	E27	40800	NOCTURNE	45.16553061	5.73335045
1538-	53850041	27089		ACIER GALVANISE	53850041	27089	THORN	CA500	145	SECTEUR 6	53850041	BF	OVOIDE	125W	IR60	T42	E27	40578.446	NOCTURNE	45.16541117	5.733526826
1538-	53850042	27089		ACIER GALVANISE	53850042	27089	THORN	CA500	145	SECTEUR 6	53850042	BF	OVOIDE	125W	IR60	T42	E27	38020	NOCTURNE	45.16551673	5.733665462
1538-	53850017	35010		ACIER THERMOLAQUE	5385017A	35010	THORN	CA500	145	SECTEUR 6	5385017A	BF	OVOIDE	125W	IR60	T42	E27	38020	NOCTURNE	45.16553192	5.732516522
0238A	56270009	31413		ACIER GALVANISE	56270009	31413	ECLATEC	ELIPT 55	120	SECTEUR 6	56270009	SHP	TUBE	0100W	IR25	T22	E40	41313.61756	NOCTURNE	45.16595314	5.730749478
1538-	20750027	27150		ACIER GALVANISE	20750027	27150	THORN	CA50	145	SECTEUR 6	20750027	BF	OVOIDE	125W	IR60	T42	E27		NOCTURNE	45.16413037	5.731929575
1538-	20750028	27150		ACIER GALVANISE	20750028	27150	THORN	CA50	145	SECTEUR 6	20750028	BF	OVOIDE	125W	IR60	T42	E27		NOCTURNE	45.16415168	5.73190168
1538-	20750029	27150		ACIER GALVANISE	20750029	27150	THORN	CA50	145	SECTEUR 6	20750029	BF	OVOIDE	125W	IR60	T42	E27		NOCTURNE	45.16416567	5.731866892
1538-	20750030	27150		ACIER GALVANISE	20750030	27150	THORN	CA50	145	SECTEUR 6	20750030	BF	OVOIDE	125W	IR60	T42	E27		NOCTURNE	45.16416496	5.731936582
1538-	20750031	27150		ACIER GALVANISE	20750031	27150	THORN	CA50	145	SECTEUR 6	20750031	BF	OVOIDE	125W	IR60	T42	E27		NOCTURNE	45.1641347	5.732176037
1538-	20750032	27150		ACIER GALVANISE	20750032	27150	THORN	CA50	145	SECTEUR 6	20750032	BF	OVOIDE	125W	IR60	T42	E27		NOCTURNE	45.16415816	5.732153296
1538-	20750033	27150		ACIER GALVANISE	20750033	27150	THORN	CA50	145	SECTEUR 6	20750033	BF	OVOIDE	125W	IR60	T42	E27		NOCTURNE	45.16417335	5.732120386
1538-	20750034	27150		ACIER GALVANISE	20750034	27150	THORN	CA50	145	SECTEUR 6	20750034	BF	OVOIDE	125W	IR60	T42	E27		NOCTURNE	45.16417362	5.73218639
1538-	20750035	38244	OCTO-CONIQUE	ACIER THERMOLAQUE	20750035	38223	COMATELEC	ARAMIS	122	SECTEUR 6	20750035	I.C.	TUBE	100W	IR83	T28	E40	38223	NOCTURNE	45.16409531	5.732337477
1526-	26150001	40590.66458	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	2615001A	40590	ECLATEC	ELIPT 45	90	SECTEUR 4	2615001A	I.C.	TUBE	070W	IR83	T27	E27	40590	NOCTURNE	45.17315858	5.738315851
1550-	6684C020		FACADE	POLYESTER	66840039	28430	ECLATEC	SA50 AV	145	SECTEUR 6	66840039	BF	OVOIDE	125W	IR60	T42	E27	40298.44243	NOCTURNE	45.16110109	5.736070339
1550-	6684C020		FACADE	POLYESTER	66840040	28430	ECLATEC	SA50 AV	145	SECTEUR 6	66840040	BF	OVOIDE	125W	IR60	T42	E27	40298.44243	NOCTURNE	45.16103264	5.736171354
1550-	6684C020		FACADE	POLYESTER	66840041	28430	ECLATEC	SA50 AV	145	SECTEUR 6	66840041	BF	OVOIDE	125W	IR60	T42	E27	40298.44243	NOCTURNE	45.16097087	5.736262499
1550-	6684C020		FACADE	POLYESTER	66840042	28430	ECLATEC	SA50 AV	145	SECTEUR 6	66840042	BF	OVOIDE	125W	IR60	T42	E27	40298.44243	NOCTURNE	45.16090631	5.736357771
1550-	6684C020		FACADE	POLYESTER	66840043	28430	ECLATEC	SA50 AV	145	SECTEUR 6	66840043	BF	OVOIDE	125W	IR60	T42	E27	40298.44243	NOCTURNE	45.16100216	5.735940549
1554-	1714C006		FACADE	POLYESTER	17140013	29587	BBT	SPHERA	94	SECTEUR 6	17140013	BF	OVOIDE	080W	IR60	T42	E27	40256.55074	NOCTURNE	45.16349559	5.738037113
1554-	1714C006		FACADE	POLYESTER	17140014	29587	BBT	SPHERA	94	SECTEUR 6	17140014	BF	OVOIDE	080W	IR60	T42	E27	40256.55074	NOCTURNE	45.1634808	5.738006756
1554-	1714C006		FACADE	POLYESTER	17140015	29465	PHILIPS	BOULE D:500	145	SECTEUR 6	17140015	BF	OVOIDE	125W	IR60	T42	E27	40256.55074	NOCTURNE	45.16348037	5.737842702
1554-	1714C006		FACADE	POLYESTER	17140016	35139	PHILIPS	BOULE D:500	94	SECTEUR 6	17140016	BF	OVOIDE	080W	IR60	T42	E27	40256.55074	NOCTURNE	45.16345272	5.737964254
1562-	3054C064		FACADE	POLYESTER	30540064	35150	COMATELEC	CALYPSO MAXI	290	SECTEUR 6	30540064-02	BF	OVOIDE	125W	IR60	T42	E27	40241.44427	NOCTURNE	45.16249217	5.739129523
1562-	3054C064		FACADE	POLYESTER	30540069	35150	THORN	CA50	145	SECTEUR 6	30540069	BF	OVOIDE	125W	IR60	T42	E27	40241.44427	NOCTURNE	45.16246926	5.739039336
1562-	3054C030		FACADE	POLYESTER	30540070	35150	COMATELEC	CALYPSO MAXI	145	SECTEUR 6	30540070	BF	OVOIDE	125W	IR60	T42	E27	40241.44427	NOCTURNE	45.1625847	5.738953988
1562-	3054C030		FACADE	POLYESTER	30540071	35150	COMATELEC	CALYPSO MAXI	145	SECTEUR 6	30540071	BF	OVOIDE	125W	IR60	T42	E27	40241.44427	NOCTURNE	45.16265595	5.738834031
1512-	48530066	24959		ACIER GALVANISE	4853066A	39352	MAZDA-PROJELUX		290	SECTEUR 6	4853066A	SHP	TUBE	0250W	IR25	T22	E40	39940	NOCTURNE	45.16149234	5.728556033
1512-	48530067	24959		ACIER GALVANISE	4853067A	38922	ECLATEC	ELIPT 55	175	SECTEUR 6	4853067A	SHP	TUBE	0150W	IR25	T22	E40	39940	NOCTURNE	45.1615054	5.729013512
1512-	48530068	24959		ACIER GALVANISE	4853068A	39352	MAZDA-PROJELUX		290	SECTEUR 6	4853068A	SHP	TUBE	0250W	IR25	T22	E40	39940	NOCTURNE	45.16120495	5.728572055
1888-	5515C001		RUE	POLYESTER	55150040	40630.42736	BEGA	8407	55	SECTEUR 5	55150040	HCI-TC	35W					40630.42736	NOCTURNE	45.18626813	5.741992807
1888-	5515C001		RUE	POLYESTER	55150041	40630.42736	BEGA	8407	55	SECTEUR 5	55150041	HCI-TC	35W					40630.42736	NOCTURNE	45.1863415	5.742174793
1888-	5515C001		RUE	POLYESTER	55150042	40630.42736	BEGA	8407	55	SECTEUR 5	55150042	HCI-TC	35W					40630.42736	NOCTURNE	45.18624979	5.741759264
0238A	56270010	31413		ACIER GALVANISE	56270010	31413	MAZDA-PROJELUX		290	SECTEUR 6	56270010	SHP	TUBE	0250W	IR25	T22	E40	41313.61756	NOCTURNE	45.16579917	5.730631409
