Luminaire - Type,Luminaire - Code luminaire,Luminaire - Hauteur de feu,Luminaire - X,Luminaire - Y,Lampe - IRC,Lampe - Température Couleur,Lampe - Régime,Lampe - Régime (simplifié),Latitude,Longitude
LED,69110034,4,913350.91,6457664.04,,,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.185248184352396,5.717038754685249
LED,69110035,4,913353,6457658.92,,,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.185201462899215,5.717063107237146
LED,69110036,4,913354.37,6457655.18,,,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.185167382869324,5.717078902240282
LED,69110037,4,913356.37,6457649.97,,,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.185119879392566,5.717102070050553
CLASSIQUE,69110038,4,913357.65,6457646.15,,,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.18508510733064,5.717116684714994
CLASSIQUE,69110039,4,913359.79,6457640.98,,,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.18503792043154,5.717141651476849
CLASSIQUE,69110040,4,913360.74,6457637.31,,,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.185004600417294,5.717152132564322
CLASSIQUE,69110041,4,913363.15,6457631.47,,,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.1849513006507,5.7171802415029
CLASSIQUE,69110042,4,913364.13,6457628.44,,,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.18492373059433,5.717191384653463
CLASSIQUE,69110043,4,913366.43,6457622.84,,,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.184872624615586,5.717218198904954
CLASSIQUE,69110044,4,913368.18,6457618.99,,,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.184837436975094,5.717238781005546
CLASSIQUE,69110045,4,913369.96,6457614.22,,,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.18479396110973,5.717259341809522
CLASSIQUE,69110046,4,913371.16,6457610.2,,,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.1847574140463,5.717272850685122
CLASSIQUE,69110047,4,913373.56,6457604.7,,,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.18470717695381,5.717300981078628
CLASSIQUE,69110048,4,913374.61,6457601.44,,,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.18467751546932,5.717312914106782
CLASSIQUE,69110049,4,913376.6,6457596.22,,,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.18462992505887,5.7173359498852205
LED,69110050,4,913377.9,6457592.56,,,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.18459658658753,5.717350888865408
LED,69110051,4,913379.7,6457587.05,,,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.18454644537106,5.717371379811896
LED,69110052,4,913381.06,6457582.82,,,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.184507958972326,5.717386832533165
LED,69110053,4,913382.79,6457578.05,,,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.18446449857329,5.717406756858587
CLASSIQUE,69110054,4,913387.52,6457585.1,,2000,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.18452647494083,5.717470033914306
CLASSIQUE,69110055,0,913322.71,6457756.63,,2000,GRE NOCTURNE,Fonctionnement standard,45.186090121601765,5.7167204616280864
CLASSIQUE,69110056,0,913326.26,6457750.8,,2000,GRE NOCTURNE,Fonctionnement standard,45.18603655882338,5.716763082634618
CLASSIQUE,69110057,4,913332.47,6457739.63,,2000,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.185934118321896,5.716837213617312
CLASSIQUE,69110058,4,913333.99,6457739.29,,2000,GRE NOCTURNE PROLONGE 2H (1H Avant +1H Aprés),Fonctionnement standard,45.18593058790665,5.716856406964569
CLASSIQUE,69200001,8,914561.8,6458332.06,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.19088339455233,5.73274155266282
CLASSIQUE,69200002,8,914531.87,6458324.24,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.19082234823838,5.732357211866687
CLASSIQUE,69200003,8,914510.56,6458306.26,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.190667188010885,5.732078096230947
CLASSIQUE,69200004,8,914487.84,6458286.89,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.19049995791487,5.7317804260690055
CLASSIQUE,69200005,8,914469.66,6458271.55,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.19036757832806,5.73154230902263
CLASSIQUE,69200006,8,914450.16,6458254.72,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.190222201075606,5.7312867385369
CLASSIQUE,69300001,8,912604.13,6457209.51,83,3000,GRE NOCTURNE,Fonctionnement standard,45.18138885017829,5.707337536306808
CLASSIQUE,69300002,8,912601.75,6457197.92,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18128528792295,5.707302194477192
CLASSIQUE,69300003,8,912593.69,6457158.69,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18093475011305,5.707182517215917
CLASSIQUE,69400001,8,912835.81,6457441.74,25,2000,GRE NOCTURNE,Fonctionnement standard,45.183407105478,5.710386941794717
CLASSIQUE,69400002,8,912814.44,6457442.98,25,2000,GRE NOCTURNE,Fonctionnement standard,45.183424867216914,5.710115558018126
CLASSIQUE,69400003,8,912792.85,6457443.75,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18343846679967,5.709841169323355
CLASSIQUE,69400004,4,912771.59,6457458.05,59,2815,GRE NOCTURNE,Fonctionnement standard,45.183573718367896,5.70957688973237
CLASSIQUE,69400005,4,912778.04,6457438.04,62,2715,GRE NOCTURNE,Fonctionnement standard,45.18339165861783,5.7096502229983
CLASSIQUE,69400006,4,912766.74,6457429.2,62,2715,GRE NOCTURNE,Fonctionnement standard,45.183315599419366,5.709502573248367
CLASSIQUE,69400007,4,912755.94,6457432.97,62,2715,GRE NOCTURNE,Fonctionnement standard,45.183352861235164,5.709366793987933
CLASSIQUE,69400008,4,912741.7,6457433.74,62,2715,GRE NOCTURNE,Fonctionnement standard,45.183364188819844,5.709185931530508
CLASSIQUE,69400009,6,912728.47,6457417.71,62,2715,GRE NOCTURNE,Fonctionnement standard,45.18322402326344,5.709010583941017
CLASSIQUE,69400011,6,912730.17,6457429.01,62,2715,GRE NOCTURNE,Fonctionnement standard,45.18332518537343,5.709037150768965
CLASSIQUE,69400012,4,912727.68,6457449,62,2715,GRE NOCTURNE,Fonctionnement standard,45.1835058417031,5.709014196541727
CLASSIQUE,69400021,4,912732.47,6457462.68,62,2715,GRE NOCTURNE,Fonctionnement standard,45.18362746674982,5.709081122234632
CLASSIQUE,69400022,4,912739.64,6457473.65,62,2715,GRE NOCTURNE,Fonctionnement standard,45.183723969733336,5.709177149458123
CLASSIQUE,69400023,4,912748.18,6457483.21,62,2715,GRE NOCTURNE,Fonctionnement standard,45.18380736107127,5.70928999405662
CLASSIQUE,69400024,4,912761.54,6457495.67,59,2815,GRE NOCTURNE,Fonctionnement standard,45.18391536010851,5.709465439020691
CLASSIQUE,69400025,4,912770.93,6457507.54,59,2815,GRE NOCTURNE,Fonctionnement standard,45.184019275953446,5.709590109553265
CLASSIQUE,69400026,4,912771.05,6457523.83,59,2815,GRE NOCTURNE,Fonctionnement standard,45.184165830361316,5.709598752367342
CLASSIQUE,69400027,4,912767.36,6457537.2,59,2815,GRE NOCTURNE,Fonctionnement standard,45.18428728506051,5.7095576380453705
CLASSIQUE,69400028,4,912758.43,6457547.99,59,2815,GRE NOCTURNE,Fonctionnement standard,45.18438714133682,5.709448718273409
CLASSIQUE,69400029,4,912770.37,6457477.87,62,2715,GRE NOCTURNE,Fonctionnement standard,45.18375245269222,5.7095700232861715
CLASSIQUE,69400030,4,912775.43,6457496.72,,,CREM NOCTURNE,Fonctionnement standard,45.183920518122186,5.709642644570783
CLASSIQUE,69400031,,912784.13,6457504.96,,,,NC,45.18399198106566,5.709756949586578
CLASSIQUE,69500001,10,915667.19,6457365.68,25,2000,GRE NOCTURNE,Fonctionnement standard,45.181841933907066,5.746380984084228
CLASSIQUE,69500002,10,915673.55,6457336.84,25,2000,GRE NOCTURNE,Fonctionnement standard,45.181580419622115,5.746449140503306
CLASSIQUE,69500003,10,915679.99,6457307.31,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18131267114977,5.746518008702899
CLASSIQUE,69500004,10,915686.21,6457278.93,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18105534005802,5.746584586157771
CLASSIQUE,69500005,10,915691.8,6457253.2,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18082205280185,5.746644320311559
CLASSIQUE,69500006,10,915697.23,6457226.54,25,2000,GRE NOCTURNE,Fonctionnement standard,45.1805804468293,5.746701606379142
CLASSIQUE,69500007,10,915701.77,6457207.25,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18040544003119,5.746750831117974
CLASSIQUE,69500008,10,915706.25,6457186.73,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18021938359616,5.746798747497277
CLASSIQUE,69500009,10,915710.97,6457165.07,25,2000,GRE NOCTURNE,Fonctionnement standard,45.180022993462345,5.746849212452043
CLASSIQUE,69500013,10,915813.53,6456741.71,25,2000,GRE NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40),Abaissement en milieu de nuit,45.17618117860555,5.747966613310814
CLASSIQUE,69500020,10,915770.77,6457069.18,25,2200,GRE NOCTURNE,Fonctionnement standard,45.179141378024596,5.747567616677203
CLASSIQUE,69500021,10,915733.47,6457060.49,25,2200,GRE NOCTURNE,Fonctionnement standard,45.17907486227398,5.747089183427663
CLASSIQUE,69500022,10,915748.79,6456991.71,25,2200,GRE NOCTURNE,Fonctionnement standard,45.1784511331959,5.747253647283287
CLASSIQUE,69500027,10,915768.08,6456940.96,25,2000,GRE NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40),Abaissement en milieu de nuit,45.17798840702359,5.747476603489106
CLASSIQUE,69500028,10,915773.58,6456913.79,25,2000,GRE NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40),Abaissement en milieu de nuit,45.17774218951474,5.747534547797405
CLASSIQUE,69500029,10,915779.06,6456887.53,25,2000,GRE NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40),Abaissement en milieu de nuit,45.17750416707138,5.747592640166228
CLASSIQUE,69500030,10,915785.45,6456860.58,25,2000,GRE NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40),Abaissement en milieu de nuit,45.177259650447006,5.747662004394732
CLASSIQUE,69500031,10,915792.08,6456832.14,25,2000,GRE NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40),Abaissement en milieu de nuit,45.17700165054951,5.7477337615898225
CLASSIQUE,69500032,10,915794.27,6456798.98,25,2000,GRE NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40),Abaissement en milieu de nuit,45.176702567677175,5.747746937850063
CLASSIQUE,69500033,10,915803.27,6456770.38,25,2000,GRE NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40),Abaissement en milieu de nuit,45.17644238550622,5.747848776205252
CLASSIQUE,6950020A,10,915770.86,6457066.2,25,2200,GRE NOCTURNE,Fonctionnement standard,45.179114533696776,5.7475674419389575
CLASSIQUE,6950020B,10,915773.61,6457069.66,25,2200,GRE NOCTURNE,Fonctionnement standard,45.17914480778296,5.747603963894355
CLASSIQUE,6950020C,10,915769.61,6457071.8,25,2200,GRE NOCTURNE,Fonctionnement standard,45.17916531798975,5.747554017864357
CLASSIQUE,6950021A,10,915735.33,6457058.18,25,2200,GRE NOCTURNE,Fonctionnement standard,45.179053492730304,5.747111826102747
CLASSIQUE,6950021B,10,915736.08,6457061.88,25,2200,GRE NOCTURNE,Fonctionnement standard,45.17908655304408,5.74712300715512
CLASSIQUE,6950021C,10,915733.01,6457063.35,25,2200,GRE NOCTURNE,Fonctionnement standard,45.17910074263773,5.747084597119721
CLASSIQUE,6950022A,10,915750.49,6456989.32,25,2200,GRE NOCTURNE,Fonctionnement standard,45.17842909383939,5.747274218486926
CLASSIQUE,6950022B,10,915751.49,6456992.51,25,2200,GRE NOCTURNE,Fonctionnement standard,45.17845748649064,5.747288354482112
CLASSIQUE,6950022C,10,915748.93,6456994.65,25,2200,GRE NOCTURNE,Fonctionnement standard,45.17847754553409,5.747256730515793
CLASSIQUE,69600001,10,913132.41,6457190.05,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18105047175056,5.714050939984853
CLASSIQUE,69600002,8,913158.49,6457152.44,25,2000,GRE NOCTURNE,Fonctionnement standard,45.180703955176355,5.714366327031007
CLASSIQUE,69600003,8,913171.96,6457134.08,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18053456797167,5.714529685116265
CLASSIQUE,69900001,6,912830.25,6455177.68,25,2000,GRE NOCTURNE,Fonctionnement standard,45.163034910080135,5.709327310056073
CLASSIQUE,69900002,6,912813.34,6455181.1,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16307090908882,5.709113707893547
CLASSIQUE,69900003,6,912796.25,6455184.57,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16310741322069,5.708897837679148
CLASSIQUE,69900004,6,912777.85,6455188.34,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16314702112425,5.708665434894341
CLASSIQUE,69900005,6,912757.12,6455192.61,25,2000,GRE NOCTURNE,Fonctionnement standard,45.163191847417394,5.708403612314633
CLASSIQUE,69900006,6,912740.27,6455195.92,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16322683626352,5.708190724152312
CLASSIQUE,69900007,6,912726.33,6455203.13,25,2000,GRE NOCTURNE,Fonctionnement standard,45.163296021713066,5.708016553084054
CLASSIQUE,69990001,6,914502.37,6459067.64,59,2900,GRE NOCTURNE,Fonctionnement standard,45.19752124113399,5.732309283309034
CLASSIQUE,69990002,8,914494.05,6459046.2,59,2900,GRE NOCTURNE,Fonctionnement standard,45.1973308985266,5.732193942740951
CLASSIQUE,69990003,8,914486.58,6459030.63,59,2900,GRE NOCTURNE,Fonctionnement standard,45.19719311401021,5.732092007493028
CLASSIQUE,69990004,8,914472.06,6459003.12,59,2900,GRE NOCTURNE,Fonctionnement standard,45.1969500795463,5.731895083175601
CLASSIQUE,69990005,8,914451.32,6458971.01,59,2900,GRE NOCTURNE,Fonctionnement standard,45.196667587369284,5.7316169690405
CLASSIQUE,69990006,8,914434.24,6458948.24,59,2900,GRE NOCTURNE,Fonctionnement standard,45.196468003610555,5.731389553923982
CLASSIQUE,69990007,8,914414.64,6458926,59,2900,GRE NOCTURNE,Fonctionnement standard,45.19627397342526,5.731130300656709
CLASSIQUE,69990008,8,914388.79,6458900.96,59,2900,GRE NOCTURNE,Fonctionnement standard,45.19605669185841,5.730790269932023
CLASSIQUE,69990009,8,914366.1,6458879.49,59,2900,GRE NOCTURNE,Fonctionnement standard,45.1958705513008,5.730492032118753
CLASSIQUE,69990010,8,914345.45,6458859.62,59,2900,GRE NOCTURNE,Fonctionnement standard,45.19569817305858,5.730220464418506
CLASSIQUE,69990011,8,914332.02,6458844.41,59,2900,GRE NOCTURNE,Fonctionnement standard,45.19556548142516,5.730042840799805
CLASSIQUE,70000001,6,914299.91,6458832.74,62,2715,GRE NOCTURNE,Fonctionnement standard,45.19547045877366,5.72962903069275
CLASSIQUE,70000002,6,914321.14,6458851.78,62,2715,GRE NOCTURNE,Fonctionnement standard,45.195635188921315,5.7299076119483505
CLASSIQUE,70000003,4,914296.66,6458844.33,62,2715,GRE NOCTURNE,Fonctionnement standard,45.19557576634692,5.729592768195422
CLASSIQUE,70000004,4,914306.44,6458855.57,66,2800,GRE NOCTURNE,Fonctionnement standard,45.19567386936444,5.729722188583306
CLASSIQUE,70010001,14,912125.75,6459777.21,92,3000,GRE NOCTURNE,Fonctionnement standard,45.20464284566284,5.70236910826274
CLASSIQUE,70010002,14,912151.69,6459751.48,92,3000,GRE NOCTURNE,Fonctionnement standard,45.20440331070562,5.702688097097715
CLASSIQUE,70010003,14,912166.02,6459816.81,92,3000,GRE NOCTURNE,Fonctionnement standard,45.204986795151996,5.702898987812391
CLASSIQUE,70010004,14,912191.81,6459791.63,92,3000,GRE NOCTURNE,Fonctionnement standard,45.20475225430325,5.703216306683572
CLASSIQUE,70010005,14,912177.05,6459827.33,92,3000,GRE NOCTURNE,Fonctionnement standard,45.20507806485771,5.7030439812533125
CLASSIQUE,70010006,14,912202.39,6459801.98,92,3000,GRE NOCTURNE,Fonctionnement standard,45.20484213246796,5.703355497614387
CLASSIQUE,7001001A,14,912124.63,6459774.33,92,3000,GRE NOCTURNE,Fonctionnement standard,45.20461727380339,5.70235359604732
CLASSIQUE,7001001B,14,912128.63,6459778.18,92,3000,GRE NOCTURNE,Fonctionnement standard,45.20465068730756,5.702406192036753
CLASSIQUE,7001002A,14,912149.68,6459749.37,92,3000,GRE NOCTURNE,Fonctionnement standard,45.204384942302994,5.702661591197898
CLASSIQUE,7001002B,14,912153.72,6459753.46,92,3000,GRE NOCTURNE,Fonctionnement standard,45.20442050307839,5.702714800940955
CLASSIQUE,7001003A,14,912168.45,6459818.76,92,3000,GRE NOCTURNE,Fonctionnement standard,45.20500359424514,5.702930770763065
CLASSIQUE,7001003B,14,912163.96,6459815.13,92,3000,GRE NOCTURNE,Fonctionnement standard,45.20497231174497,5.702872032524333
CLASSIQUE,7001004A,14,912189.72,6459789.38,92,3000,GRE NOCTURNE,Fonctionnement standard,45.20473265082956,5.703188721047962
CLASSIQUE,7001004B,14,912194.19,6459793.61,92,3000,GRE NOCTURNE,Fonctionnement standard,45.20476933868287,5.70324746619771
CLASSIQUE,7001005A,14,912175.26,6459825.16,92,3000,GRE NOCTURNE,Fonctionnement standard,45.205059088803814,5.703020249275459
CLASSIQUE,7001005B,14,912179.36,6459829.03,92,3000,GRE NOCTURNE,Fonctionnement standard,45.20509265115839,5.703074127761059
CLASSIQUE,7001006A,14,912200.93,6459799.39,92,3000,GRE NOCTURNE,Fonctionnement standard,45.20481927522352,5.703335783275362
CLASSIQUE,7001006B,14,912204,6459804.64,92,3000,GRE NOCTURNE,Fonctionnement standard,45.20486557340256,5.70337715192349
CLASSIQUE,70020001,9,912842.4,6458679.23,,,GRE NOCTURNE,Fonctionnement standard,45.1945410786414,5.711011636574595
CLASSIQUE,70020002,9,912838.05,6458655.14,,,GRE NOCTURNE,Fonctionnement standard,45.19432564014038,5.710945743106814
CLASSIQUE,70020003,9,912833.31,6458628.58,,,GRE NOCTURNE,Fonctionnement standard,45.194088094916836,5.710873806934199
CLASSIQUE,70020004,9,912828.73,6458603.03,,,GRE NOCTURNE,Fonctionnement standard,45.19385958907723,5.710804349160938
CLASSIQUE,70020005,9,912824.16,6458577.49,,,GRE NOCTURNE,Fonctionnement standard,45.193631170104325,5.710735023596686
CLASSIQUE,70020006,9,912818.9,6458547.65,,,GRE NOCTURNE,Fonctionnement standard,45.19336426916376,5.710655037644019
CLASSIQUE,70020007,9,912813.56,6458518.27,,,GRE NOCTURNE,Fonctionnement standard,45.193101532387566,5.7105742353518805
CLASSIQUE,70020008,9,912809.07,6458493.33,,,GRE NOCTURNE,Fonctionnement standard,45.19287848791482,5.710506192036715
CLASSIQUE,70020009,9,912804.79,6458469.37,,,GRE NOCTURNE,Fonctionnement standard,45.19266419741808,5.710441250167066
CLASSIQUE,70020010,9,912800.97,6458449.24,,,GRE NOCTURNE,Fonctionnement standard,45.1924842304485,5.710383836845001
LED,70020011,6,912835.79,6458558.75,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.1934589368288,5.710874846878912
LED,70020012,6,912834.55,6458542.86,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.193316327915234,5.710852119996154
LED,70020013,6,912833.2,6458527.23,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19317609270582,5.7108281069188145
LED,70020014,6,912832.06,6458512.27,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19304182184101,5.71080705944521
LED,70020015,6,912831.23,6458497.53,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19290943492236,5.710790053539476
LED,70020016,6,912829.9,6458482.77,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19277702255323,5.710766675587407
LED,70020017,6,912828.77,6458467.64,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.192641218789404,5.710745681376637
LED,70020018,6,912827.54,6458453.69,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.192516064603424,5.710723930340102
LED,70020019,6,912826.53,6458438.97,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19238391329304,5.710704642730275
LED,70020020,6,912825.59,6458424.57,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19225461999031,5.710686385937298
